BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2013-07-26,94.76,7874710,751160579.6
TQBR,2013-07-29,94.17,7598660,720415493.6
TQBR,2013-07-30,94.13,6955980,656224854.5
TQBR,2013-07-31,95.3,10145400,960580339.2
TQBR,2013-08-01,96.95,7567370,730229566.5
TQBR,2013-08-02,96.98,9822160,948039018.7
TQBR,2013-08-05,96.25,5124110,495774997.1
TQBR,2013-08-06,94.72,7514500,716535225.1
TQBR,2013-08-07,94.48,8209740,778167100.5
TQBR,2013-08-08,94.09,9466140,890408055.5
TQBR,2013-08-09,95.7,9079150,860309410.9
TQBR,2013-08-12,96.22,8553960,816471222.0
TQBR,2013-08-13,97.4,9427240,917885512.5
TQBR,2013-08-14,98.07,10053300,982308738.2
TQBR,2013-08-15,95.31,20310500,1962975600.9
TQBR,2013-08-16,93.8,12709740,1202938940.6
TQBR,2013-08-19,93.66,13349120,1252054635.3
TQBR,2013-08-20,91.74,13056740,1199884669.7
TQBR,2013-08-21,90.52,16134210,1464760874.0
TQBR,2013-08-22,92.28,16084620,1471466787.3
TQBR,2013-08-23,91.9,10351540,954961472.7
TQBR,2013-08-26,91.25,7768500,713084213.6
TQBR,2013-08-27,90.16,9475660,855559535.0
TQBR,2013-08-28,89.4,16377380,1465489795.9
TQBR,2013-08-29,89.68,12086030,1086916952.6
TQBR,2013-08-30,88.15,13959510,1241288086.1
TQBR,2013-09-02,89.48,46206200,4136109887.2
TQBR,2013-09-03,90.45,87953920,7953901498.3
TQBR,2013-09-04,90.33,52920680,4758336786.8
TQBR,2013-09-05,92.78,113375290,10377345740.4
TQBR,2013-09-06,92.47,167514290,15602988879.7
TQBR,2013-09-09,94.81,127372070,11999257508.0
TQBR,2013-09-10,96.55,118417470,11374434821.7
TQBR,2013-09-11,95.5,68867470,6605795155.6
TQBR,2013-09-12,95.53,80569980,7658174930.7
TQBR,2013-09-13,95.82,57993190,5516277714.4
TQBR,2013-09-16,98.97,112092070,10995687910.5
TQBR,2013-09-17,99.6,69417120,6850120647.7
TQBR,2013-09-18,99.79,109579560,10964601710.8
TQBR,2013-09-19,102.33,160727340,16513891499.2
