BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2015-01-08,214.95,5965920,1255250221.5
TQBR,2015-01-09,206.6,4373540,912417758.5
TQBR,2015-01-12,204.0,3142690,645451422.5
TQBR,2015-01-13,204.9,3118610,640787385.5
TQBR,2015-01-14,209.5,3145770,656074290.5
TQBR,2015-01-15,219.9,9179770,2014582252.5
TQBR,2015-01-16,226.0,5762150,1285093079.5
TQBR,2015-01-19,225.3,9138130,2117056792.5
TQBR,2015-01-20,227.0,8175330,1857807968.0
TQBR,2015-01-21,234.6,5929330,1367759944.5
TQBR,2015-01-22,241.8,9392470,2262208337.0
TQBR,2015-01-23,243.9,7516960,1839899882.0
TQBR,2015-01-26,237.25,4026100,957203370.5
TQBR,2015-01-27,239.0,6517270,1567260123.0
TQBR,2015-01-28,231.5,6896170,1636277257.5
TQBR,2015-01-29,226.55,4169590,962975317.0
TQBR,2015-01-30,229.35,6764140,1547684987.5
TQBR,2015-02-02,230.55,7699860,1773316893.5
TQBR,2015-02-03,238.35,13897040,3305269213.5
TQBR,2015-02-04,239.0,7528100,1810400998.0
TQBR,2015-02-05,251.0,9082730,2222645414.0
TQBR,2015-02-06,261.0,12580320,3221013093.5
TQBR,2015-02-09,257.0,8449530,2238774942.5
TQBR,2015-02-10,257.05,5311240,1383300062.5
TQBR,2015-02-11,265.35,8593430,2299165771.5
TQBR,2015-02-12,274.05,12838040,3515026891.5
TQBR,2015-02-13,290.2,9921190,2835221391.0
TQBR,2015-02-16,279.7,8148830,2292246545.5
TQBR,2015-02-17,275.95,8881110,2493685693.0
TQBR,2015-02-18,281.45,5222100,1463151248.0
TQBR,2015-02-19,275.75,6884540,1880444255.0
TQBR,2015-02-20,274.0,4306720,1179823828.5
TQBR,2015-02-24,268.65,3530670,949589348.0
TQBR,2015-02-25,263.45,4408940,1161978450.5
TQBR,2015-02-26,263.85,5649110,1498017335.5
TQBR,2015-02-27,265.85,3401710,898602542.5
TQBR,2015-03-02,269.7,4296220,1162559298.0
TQBR,2015-03-03,277.0,6066710,1656970796.5
TQBR,2015-03-04,264.95,6671450,1814516453.0
TQBR,2015-03-05,269.6,6583610,1773224685.5
TQBR,2015-03-06,263.5,3632710,965098449.0
TQBR,2015-03-10,253.0,5178290,1329450724.0
TQBR,2015-03-11,251.45,4252680,1077488079.5
TQBR,2015-03-12,247.7,4191370,1043021368.5
TQBR,2015-03-13,241.3,4009410,978548997.0
TQBR,2015-03-16,236.7,5188720,1246884207.0
TQBR,2015-03-17,237.0,3435230,821085246.0
TQBR,2015-03-18,243.4,5411790,1308484182.5
TQBR,2015-03-19,237.05,5498320,1334585899.0
TQBR,2015-03-20,239.3,6500810,1556151751.0
TQBR,2015-03-23,239.95,6456660,1557408529.5
TQBR,2015-03-24,244.0,3541850,855570628.5
TQBR,2015-03-25,242.7,4278310,1034715374.5
TQBR,2015-03-26,237.1,7864570,1909229816.0
TQBR,2015-03-27,237.25,3325490,791921973.0
TQBR,2015-03-30,247.5,4414590,1077301549.5
TQBR,2015-03-31,252.15,6197620,1544288223.5
TQBR,2015-04-01,261.35,6572570,1692499185.0
TQBR,2015-04-02,262.55,4225370,1108673056.0
TQBR,2015-04-03,263.7,1972090,518518471.0
TQBR,2015-04-06,266.15,2204060,585645852.5
TQBR,2015-04-07,264.1,4138610,1101766381.5
TQBR,2015-04-08,263.7,4767060,1243600898.0
TQBR,2015-04-09,258.55,5960370,1535512028.0
TQBR,2015-04-10,256.95,5994040,1544711426.5
TQBR,2015-04-13,255.5,4642090,1202133644.0
TQBR,2015-04-14,249.5,5039040,1269068095.5
TQBR,2015-04-15,254.4,4465830,1122085785.5
TQBR,2015-04-16,259.25,4604890,1183308282.0
TQBR,2015-04-17,256.0,4685980,1205012450.0
TQBR,2015-04-20,260.5,4823400,1251738286.5
TQBR,2015-04-21,259.7,5282180,1375062095.5
TQBR,2015-04-22,252.4,4182430,1066994480.0
TQBR,2015-04-23,249.1,4338980,1084766764.0
TQBR,2015-04-24,258.2,5291700,1356503391.0
TQBR,2015-04-27,256.0,2329850,601513935.5
TQBR,2015-04-28,256.55,2260910,577549285.5
TQBR,2015-04-29,255.0,3254100,838812907.0
TQBR,2015-04-30,256.5,3223340,822874150.5
TQBR,2015-05-05,261.5,4377330,1139328899.5
TQBR,2015-05-06,259.9,3741040,968958311.5
TQBR,2015-05-07,255.25,4079230,1037104430.5
TQBR,2015-05-08,259.45,2842770,732602461.0
TQBR,2015-05-12,258.35,2903800,746597327.5
TQBR,2015-05-13,252.45,3033410,773746240.0
TQBR,2015-05-14,255.7,2091640,533864434.5
TQBR,2015-05-15,257.45,2904580,747975010.5
TQBR,2015-05-18,256.1,1396020,359589371.5
TQBR,2015-05-19,252.25,3010350,760926361.0
TQBR,2015-05-20,245.9,1958940,486165086.5
TQBR,2015-05-21,245.65,4263730,1044845303.0
TQBR,2015-05-22,249.9,2464950,612483413.5
TQBR,2015-05-25,244.6,2564950,626148463.5
TQBR,2015-05-26,245.15,1991860,487064535.0
TQBR,2015-05-27,247.5,2869730,708224634.5
TQBR,2015-05-28,245.8,2311050,573058153.0
TQBR,2015-05-29,234.0,6325250,1532490301.5
TQBR,2015-06-01,236.0,3511620,837117288.0
TQBR,2015-06-02,237.5,4192210,990597800.0
TQBR,2015-06-03,233.1,4321560,1018418954.0
TQBR,2015-06-04,236.25,2509540,591060505.0
TQBR,2015-06-05,236.75,2765820,654328496.0
TQBR,2015-06-08,239.6,4449930,1072224437.0
TQBR,2015-06-09,245.0,4181600,1012259248.0
TQBR,2015-06-10,246.0,3231560,789199734.5
TQBR,2015-06-11,245.2,4525630,1115922231.0
TQBR,2015-06-15,243.4,5987390,1440461054.5
TQBR,2015-06-16,245.7,2990750,732092510.0
TQBR,2015-06-17,245.9,2626970,645318842.0
TQBR,2015-06-18,245.0,3548700,878086493.5
