BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2014-02-05,72.43,2557150,181600098.1
TQBR,2014-02-06,71.55,126550,9035098.2
TQBR,2014-02-07,76.03,510440,37531435.0
TQBR,2014-02-10,76.49,952120,72336751.1
TQBR,2014-02-11,78.3,692890,53421617.7
TQBR,2014-02-12,78.97,718500,56240960.4
TQBR,2014-02-13,79.8,587850,45983457.0
TQBR,2014-02-14,80.52,451810,36331579.0
TQBR,2014-02-17,80.5,676260,54395008.0
TQBR,2014-02-18,80.7,133370,10765961.4
TQBR,2014-02-19,81.5,405270,32577344.2
TQBR,2014-02-20,81.0,549720,44331559.4
TQBR,2014-02-21,81.5,345520,28106143.3
TQBR,2014-02-24,81.3,476030,38658050.7
TQBR,2014-02-25,82.3,551250,45256497.6
TQBR,2014-02-26,81.95,486530,39883594.4
TQBR,2014-02-27,82.8,1460910,118725788.6
TQBR,2014-02-28,82.4,434120,35230834.0
TQBR,2014-03-03,78.0,1654130,130289489.5
TQBR,2014-03-04,79.01,312700,24081981.5
TQBR,2014-03-05,79.01,360480,28096259.2
TQBR,2014-03-06,81.0,545330,43052568.8
TQBR,2014-03-07,80.6,117170,9488190.7
TQBR,2014-03-11,83.86,384310,31578539.0
TQBR,2014-03-12,79.35,347580,29014742.0
TQBR,2014-03-13,78.05,280800,21620151.3
TQBR,2014-03-14,78.0,443340,33552275.1
TQBR,2014-03-17,76.58,396030,31213622.0
TQBR,2014-03-18,77.74,150420,11561459.0
TQBR,2014-03-19,80.5,10379170,820288297.5
TQBR,2014-03-20,81.75,193910,15688181.8
TQBR,2014-03-21,81.88,153050,12267881.4
TQBR,2014-03-24,79.51,147130,11734180.8
TQBR,2014-03-25,79.86,135790,10828933.1
TQBR,2014-03-26,81.5,266780,21435807.7
TQBR,2014-03-27,81.36,40550,3272596.5
TQBR,2014-03-28,81.38,51480,4171009.7
TQBR,2014-03-31,80.84,83750,6786099.8
TQBR,2014-04-01,81.5,68970,5604513.8
TQBR,2014-04-02,82.45,46720,3867602.6
TQBR,2014-04-03,81.01,54640,4467937.4
TQBR,2014-04-04,81.91,31250,2540460.8
TQBR,2014-04-07,81.82,186720,15277323.7
TQBR,2014-04-08,81.5,197990,16253385.1
TQBR,2014-04-09,82.01,68330,5612344.3
TQBR,2014-04-10,86.98,369780,31094497.7
TQBR,2014-04-11,87.99,316180,27751481.9
TQBR,2014-04-14,87.34,16510,1433384.5
TQBR,2014-04-15,83.65,61430,5198484.1
TQBR,2014-04-16,83.07,52650,4378356.3
TQBR,2014-04-17,83.5,19060,1593003.4
TQBR,2014-04-18,86.0,49980,4285974.8
TQBR,2014-04-21,85.0,16200,1376922.7
TQBR,2014-04-22,84.0,116760,9819528.1
TQBR,2014-04-23,83.96,30560,2557637.2
