BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2013-10-10,104.3,896951,92951425.2
TQBR,2013-10-11,103.9,447620,46627749.7
TQBR,2013-10-14,104.7,402604,41828831.4
TQBR,2013-10-15,107.4,1300238,138461618.0
TQBR,2013-10-16,107.5,657388,70464552.5
TQBR,2013-10-17,105.3,1147249,121190269.1
TQBR,2013-10-18,106.3,512908,54744596.6
TQBR,2013-10-21,105.7,286297,30359404.8
TQBR,2013-10-22,104.3,1100988,114761017.7
TQBR,2013-10-23,103.4,686013,70574952.7
TQBR,2013-10-24,103.9,618669,64363829.3
TQBR,2013-10-25,104.2,755703,79149340.3
TQBR,2013-10-28,104.2,466263,48609354.8
TQBR,2013-10-29,103.9,246865,25705587.1
TQBR,2013-10-30,104.5,386597,40439623.9
TQBR,2013-10-31,104.2,685100,70865875.9
TQBR,2013-11-01,103.0,799388,82869168.5
TQBR,2013-11-05,104.3,734034,76896033.7
TQBR,2013-11-06,103.6,379757,39607420.4
TQBR,2013-11-07,103.4,527786,54474635.9
TQBR,2013-11-08,100.6,740795,74898994.3
TQBR,2013-11-11,99.6,404862,40516598.1
TQBR,2013-11-12,96.0,1951324,187920196.6
TQBR,2013-11-13,56.3,24557740,1613424830.9
TQBR,2013-11-14,63.1,39495163,2474530266.9
TQBR,2013-11-15,70.5,22611710,1534328513.2
TQBR,2013-11-18,74.9,11818453,878310533.4
TQBR,2013-11-19,71.0,8725404,629382776.8
TQBR,2013-11-20,71.5,5355253,376549784.5
TQBR,2013-11-21,71.8,4973471,355715022.5
TQBR,2013-11-22,69.3,4580521,325133617.2
TQBR,2013-11-25,67.1,9275032,614764280.8
TQBR,2013-11-26,65.6,3226204,215907651.8
TQBR,2013-11-27,62.5,5516923,348933941.1
TQBR,2013-11-28,60.4,5370724,325574389.2
TQBR,2013-11-29,59.3,3610054,213069685.6
TQBR,2013-12-02,58.0,3207671,187439909.9
TQBR,2013-12-03,59.3,7170827,415824052.1
TQBR,2013-12-04,61.1,7049766,431038968.4
TQBR,2013-12-05,59.5,3227749,192877250.0
TQBR,2013-12-06,60.3,1562475,93525600.3
TQBR,2013-12-09,61.0,1915710,116317233.9
TQBR,2013-12-10,61.0,863180,52717750.8
TQBR,2013-12-11,61.5,1090843,66858681.1
TQBR,2013-12-12,60.3,848832,51146123.4
TQBR,2013-12-13,60.0,644145,38669075.5
TQBR,2013-12-16,61.9,1355333,83335332.0
TQBR,2013-12-17,64.1,2558891,163669777.3
TQBR,2013-12-18,64.5,1130762,72455076.7
TQBR,2013-12-19,66.0,1885842,123399334.8
TQBR,2013-12-20,66.9,1682356,111505810.8
TQBR,2013-12-23,68.2,1647885,111769801.1
TQBR,2013-12-24,69.1,1365885,94227070.9
TQBR,2013-12-25,67.9,958770,65392475.1
TQBR,2013-12-26,65.5,2427372,160230573.2
TQBR,2013-12-27,64.9,979151,63354255.4
TQBR,2013-12-30,66.5,1349079,88296508.3
TQBR,2014-01-06,64.7,414127,27103279.8
TQBR,2014-01-08,65.2,314461,20558697.2
TQBR,2014-01-09,65.8,488626,31760096.9
TQBR,2014-01-10,66.0,589340,38551706.6
TQBR,2014-01-13,65.2,1037359,67865899.3
TQBR,2014-01-14,64.8,891084,57339576.3
TQBR,2014-01-15,65.7,620288,40440496.8
TQBR,2014-01-16,65.7,810999,53304081.5
TQBR,2014-01-17,66.0,427120,28042211.9
TQBR,2014-01-20,65.7,707109,46311771.4
TQBR,2014-01-21,65.1,1098496,71884882.5
TQBR,2014-01-22,64.6,1247905,80057253.4
TQBR,2014-01-23,63.9,730384,46895366.3
TQBR,2014-01-24,63.3,895125,56499824.4
TQBR,2014-01-27,62.0,933883,58191908.2
TQBR,2014-01-28,62.1,425831,26438409.4
TQBR,2014-01-29,62.5,926599,58508038.4
TQBR,2014-01-30,62.2,356748,22107179.3
TQBR,2014-01-31,61.6,374750,23067142.3
TQBR,2014-02-03,61.4,528791,32271180.0
TQBR,2014-02-04,60.7,330921,19873799.5
TQBR,2014-02-05,61.3,550107,33668681.4
TQBR,2014-02-06,60.9,842014,51304540.4
TQBR,2014-02-07,61.2,1093822,67185731.4
TQBR,2014-02-10,60.7,688101,41988802.1
TQBR,2014-02-11,61.1,1121519,68865536.5
TQBR,2014-02-12,61.9,956952,59250698.0
TQBR,2014-02-13,62.9,918055,57346118.8
TQBR,2014-02-14,63.3,625795,39548336.5
TQBR,2014-02-17,63.1,510849,32359928.4
TQBR,2014-02-18,62.4,821866,51825372.9
TQBR,2014-02-19,61.5,1140883,70119360.9
TQBR,2014-02-20,61.6,341815,20994098.6
TQBR,2014-02-21,62.3,448426,27765868.8
TQBR,2014-02-24,63.1,546870,34118803.3
TQBR,2014-02-25,62.1,949088,59882146.0
TQBR,2014-02-26,57.5,2016075,120312334.8
TQBR,2014-02-27,52.9,5816013,322210797.6
TQBR,2014-02-28,39.9,42632916,1642850530.9
TQBR,2014-03-03,31.9,14770284,464121576.6
TQBR,2014-03-04,35.5,8380747,286213499.5
TQBR,2014-03-05,39.3,7060405,267069698.8
TQBR,2014-03-06,41.0,11782466,485678217.4
TQBR,2014-03-07,41.9,7741579,332188704.4
TQBR,2014-03-11,37.5,5457244,222270401.7
TQBR,2014-03-12,38.8,6271501,240815260.2
